State Code,District Code,Sub District Code,India/ State/ Union Territory/ District/ Sub-district,Name,Total/Rural/Urban,Number of villages Inhabited,Number of villages unhabited,Number of towns,Number of households,Population,"Area
 (In sq. km)",Population per sq. km.,lattitude,longitude,elevation,temp (min),temp (max),temp (mean),terrorist attacks,maoist attacks,border,LWE areas
24,484,3886.0,SUB-DISTRICT,Kalol,Total,67,0,2,43504,216371,399.79,541.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,484,3887.0,SUB-DISTRICT,Ghoghamba,Total,95,1,0,35555,218467,499.26,438.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,484,3888.0,SUB-DISTRICT,Halol,Total,120,3,1,47396,237959,518.42,459.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,484,3889.0,SUB-DISTRICT,Jambughoda,Total,55,0,0,7900,42476,146.76,289.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,485,0.0,DISTRICT,Dohad  ,Total,691,1,6,334272,2127086,3642.0,584.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,485,3890.0,SUB-DISTRICT,Fatepura,Total,96,0,0,39714,238116,325.59,731.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,485,3891.0,SUB-DISTRICT,Jhalod,Total,149,0,2,76122,473273,804.33,588.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,485,3892.0,SUB-DISTRICT,Limkheda,Total,151,0,1,48869,306269,594.81,515.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,485,3893.0,SUB-DISTRICT,Dohad,Total,85,1,2,73802,480845,616.01,781.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,485,3894.0,SUB-DISTRICT,Garbada,Total,34,0,0,29325,198879,258.29,770.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,485,3895.0,SUB-DISTRICT,Devgadbaria,Total,86,0,1,40494,249335,574.5,434.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,485,3896.0,SUB-DISTRICT,Dhanpur,Total,90,0,0,25946,180369,468.47,385.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,486,0.0,DISTRICT,Vadodara,Total,1533,4,25,877106,4165626,7546.0,552.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,486,3897.0,SUB-DISTRICT,Savli,Total,136,0,1,52708,255009,794.94,321.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,486,3898.0,SUB-DISTRICT,Vadodara,Total,82,0,12,447490,2009434,670.68,2996.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,486,3899.0,SUB-DISTRICT,Vaghodia,Total,93,1,3,32020,149914,566.38,265.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,486,3900.0,SUB-DISTRICT,Jetpur Pavi,Total,212,0,1,49416,261425,806.34,324.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,486,3901.0,SUB-DISTRICT,Chhota Udaipur,Total,144,0,1,41803,241377,772.52,312.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,486,3902.0,SUB-DISTRICT,Kavant,Total,131,1,1,37414,210002,613.98,342.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,486,3903.0,SUB-DISTRICT,Nasvadi,Total,216,2,1,29033,155443,538.38,289.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,486,3904.0,SUB-DISTRICT,Sankheda,Total,185,0,2,42948,203584,724.04,281.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,486,3905.0,SUB-DISTRICT,Dabhoi,Total,118,0,1,38972,180518,635.44,284.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,486,3906.0,SUB-DISTRICT,Padra,Total,82,0,1,55104,265901,535.08,497.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,486,3907.0,SUB-DISTRICT,Karjan,Total,93,0,1,35374,167579,596.25,281.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,486,3908.0,SUB-DISTRICT,Sinor,Total,41,0,0,14824,65440,291.98,224.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,487,0.0,DISTRICT,Narmada,Total,558,51,5,122174,590297,2817.0,210.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,487,3909.0,SUB-DISTRICT,Tilakwada,Total,97,0,0,13240,63871,247.69,258.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,487,3910.0,SUB-DISTRICT,Nandod,Total,202,1,2,50839,241053,1106.39,218.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,487,3911.0,SUB-DISTRICT,Dediapada,Total,168,45,1,35271,174449,1052.91,166.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,487,3912.0,SUB-DISTRICT,Sagbara,Total,91,5,2,22824,110924,410.01,271.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,488,0.0,DISTRICT,Bharuch,Total,647,6,21,333483,1551019,6509.0,238.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,488,3913.0,SUB-DISTRICT,Jambusar,Total,81,0,1,40620,197038,1443.71,136.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,488,3914.0,SUB-DISTRICT,Amod,Total,52,0,1,19291,93819,449.31,209.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,488,3915.0,SUB-DISTRICT,Vagra,Total,67,1,0,21590,100044,1643.91,61.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,488,3916.0,SUB-DISTRICT,Bharuch,Total,89,0,8,96142,452517,633.73,714.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,488,3917.0,SUB-DISTRICT,Jhagadia,Total,164,3,0,39766,185337,808.69,229.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,488,3918.0,SUB-DISTRICT,Anklesvar,Total,54,1,8,70782,315596,454.92,694.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,488,3919.0,SUB-DISTRICT,Hansot,Total,45,0,1,13701,61268,557.8,110.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,488,3920.0,SUB-DISTRICT,Valia,Total,95,1,2,31591,145400,516.93,281.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,489,0.0,DISTRICT,The Dangs,Total,308,0,3,44699,228291,1766.0,129.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,489,3921.0,SUB-DISTRICT,The Dangs,Total,308,0,3,44699,228291,1766.0,129.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,490,0.0,DISTRICT,Navsari  ,Total,372,0,13,295131,1329672,2246.0,592.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,490,3922.0,SUB-DISTRICT,Navsari,Total,65,0,4,70162,311238,256.27,1215.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,490,3923.0,SUB-DISTRICT,Jalalpore,Total,71,0,2,52550,228065,501.85,454.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,490,3924.0,SUB-DISTRICT,Gandevi,Total,55,0,5,56528,249264,298.07,836.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,490,3925.0,SUB-DISTRICT,Chikhli,Total,87,0,1,68261,309877,587.47,527.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,490,3926.0,SUB-DISTRICT,Bansda,Total,94,0,1,47630,231228,602.34,384.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,491,0.0,DISTRICT,Valsad,Total,433,1,28,364403,1705678,3008.0,567.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,491,3927.0,SUB-DISTRICT,Valsad,Total,85,1,8,93797,415140,523.52,793.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,491,3928.0,SUB-DISTRICT,Dharampur,Total,107,0,1,41496,215872,725.77,297.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,491,3929.0,SUB-DISTRICT,Pardi,Total,70,0,10,120933,518814,437.56,1186.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,491,3930.0,SUB-DISTRICT,Kaprada,Total,128,0,0,44972,258888,947.86,273.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,491,3931.0,SUB-DISTRICT,Umbergaon,Total,43,0,9,63205,296964,373.3,796.0,21.7719,72.1416,1000.0,54.0,115.0,91.0,0,0,0,0
24,492,0.0,DISTRICT,Surat,Total,690,23,22,1333200,6081322,4549.0,1337.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
24,492,3932.0,SUB-DISTRICT,Olpad,Total,103,0,2,42802,196846,720.71,273.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
24,492,3933.0,SUB-DISTRICT,Mangrol,Total,90,0,2,44606,209054,619.97,337.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
24,492,3934.0,SUB-DISTRICT,Umarpada,Total,63,0,0,17338,83723,430.9,194.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
24,492,3935.0,SUB-DISTRICT,Mandvi,Total,133,17,1,42549,195949,763.21,257.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
24,492,3936.0,SUB-DISTRICT,Kamrej,Total,68,0,1,39445,184554,391.47,471.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
24,492,3937.0,SUB-DISTRICT,Surat City,Total,0,0,1,975797,4467797,335.82,13304.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
24,492,3938.0,SUB-DISTRICT,Chorasi,Total,37,3,10,55475,229277,310.82,738.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
24,492,3939.0,SUB-DISTRICT,Palsana,Total,46,0,3,34274,145052,209.47,692.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
24,492,3940.0,SUB-DISTRICT,Bardoli,Total,81,3,2,48590,224164,397.21,564.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
24,492,3941.0,SUB-DISTRICT,Mahuva,Total,69,0,0,32324,144906,369.42,392.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
24,493,0.0,DISTRICT,Tapi,Total,451,37,4,177091,807022,3139.0,257.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
24,493,3942.0,SUB-DISTRICT,Nizar,Total,51,28,0,27917,129969,401.47,324.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
24,493,3943.0,SUB-DISTRICT,Uchchhal,Total,40,5,0,20619,88416,565.36,156.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
24,493,3944.0,SUB-DISTRICT,Songadh,Total,172,3,3,49427,229782,1154.85,199.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
24,493,3945.0,SUB-DISTRICT,Vyara,Total,148,1,1,58960,268289,813.41,330.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
24,493,3946.0,SUB-DISTRICT,Valod,Total,40,0,0,20168,90566,203.91,444.0,21.2095,72.8317,1000.0,54.0,115.0,91.0,0,0,0,0
27,0,0.0,STATE,MAHARASHTRA,Total,40959,2706,534,24421519,112374333,307713.0,365.0,21.33235,76.514,1000.0,,,,0,0,0,0
27,507,0.0,DISTRICT,Gondia,Total,883,59,10,292369,1322507,5234.0,253.0,21.4552,80.1963,1000.0,50.0,108.0,84.0,0,0,0,1
27,507,4044.0,SUB-DISTRICT,Tirora,Total,114,9,1,39286,176254,622.87,283.0,21.4552,80.1963,1000.0,50.0,108.0,84.0,0,0,0,1
27,507,4045.0,SUB-DISTRICT,Goregaon,Total,94,5,0,28046,124890,484.42,258.0,21.4552,80.1963,1000.0,50.0,108.0,84.0,0,0,0,1
27,507,4046.0,SUB-DISTRICT,Gondiya,Total,146,1,5,90264,421650,662.65,636.0,21.4552,80.1963,1000.0,50.0,108.0,84.0,0,0,0,1
27,507,4047.0,SUB-DISTRICT,Amgaon,Total,81,0,2,28404,130657,333.32,392.0,21.4552,80.1963,1000.0,50.0,108.0,84.0,0,0,0,1
27,507,4048.0,SUB-DISTRICT,Salekasa,Total,85,6,1,20026,90679,450.88,201.0,21.4552,80.1963,1000.0,50.0,108.0,84.0,0,0,0,1
27,507,4049.0,SUB-DISTRICT,Sadak-Arjuni,Total,101,7,0,26543,115594,651.42,177.0,21.4552,80.1963,1000.0,50.0,108.0,84.0,0,0,0,1
27,507,4050.0,SUB-DISTRICT,Arjuni Morgaon,Total,138,21,0,34856,148265,988.21,150.0,21.4552,80.1963,1000.0,50.0,108.0,84.0,0,0,0,1
27,507,4051.0,SUB-DISTRICT,Deori,Total,124,10,1,24944,114518,1040.23,110.0,21.4552,80.1963,1000.0,50.0,108.0,84.0,0,0,0,1
27,508,0.0,DISTRICT,Gadchiroli,Total,1509,166,6,250435,1072942,14412.0,74.0,19.68,80.13,1000.0,50.0,108.0,84.0,0,7,0,1
27,508,4052.0,SUB-DISTRICT,Desaiganj (Vadasa),Total,30,6,1,20167,83607,262.74,318.0,19.68,80.13,1000.0,50.0,108.0,84.0,0,7,0,1
27,508,4053.0,SUB-DISTRICT,Armori,Total,91,12,0,23596,97097,717.9,135.0,19.68,80.13,1000.0,50.0,108.0,84.0,0,7,0,1
27,508,4054.0,SUB-DISTRICT,Kurkheda,Total,119,8,1,20136,86073,839.68,103.0,19.68,80.13,1000.0,50.0,108.0,84.0,0,7,0,1
27,508,4055.0,SUB-DISTRICT,Korchi,Total,125,8,0,9277,42811,680.44,63.0,19.68,80.13,1000.0,50.0,108.0,84.0,0,7,0,1
27,508,4056.0,SUB-DISTRICT,Dhanora,Total,219,9,0,18348,82698,1736.92,48.0,19.68,80.13,1000.0,50.0,108.0,84.0,0,7,0,1
27,508,4057.0,SUB-DISTRICT,Gadchiroli,Total,106,16,1,36386,145963,897.15,163.0,19.68,80.13,1000.0,50.0,108.0,84.0,0,7,0,1
27,508,4058.0,SUB-DISTRICT,Chamorshi,Total,185,18,1,43931,179120,1314.18,136.0,19.68,80.13,1000.0,50.0,108.0,84.0,0,7,0,1
27,508,4059.0,SUB-DISTRICT,Mulchera,Total,67,1,0,10072,45787,735.81,62.0,19.68,80.13,1000.0,50.0,108.0,84.0,0,7,0,1
27,508,4060.0,SUB-DISTRICT,Etapalli,Total,186,11,0,15692,81713,2267.3,36.0,19.68,80.13,1000.0,50.0,108.0,84.0,0,7,0,1
27,508,4061.0,SUB-DISTRICT,Bhamragad,Total,110,18,0,7393,36325,1420.58,26.0,19.68,80.13,1000.0,50.0,108.0,84.0,0,7,0,1
27,508,4062.0,SUB-DISTRICT,Aheri,Total,157,26,1,26446,116992,2282.7,51.0,19.68,80.13,1000.0,50.0,108.0,84.0,0,7,0,1
27,508,4063.0,SUB-DISTRICT,Sironcha,Total,114,33,1,18991,74756,1256.6,59.0,19.68,80.13,1000.0,50.0,108.0,84.0,0,7,0,1
27,509,0.0,DISTRICT,Chandrapur,Total,1463,329,23,536686,2204307,11443.0,193.0,19.95,79.29,1000.0,50.0,108.0,84.0,0,0,0,1
27,509,4064.0,SUB-DISTRICT,Warora,Total,148,34,1,41609,171540,1028.93,167.0,19.95,79.29,1000.0,50.0,108.0,84.0,0,0,0,1
27,509,4065.0,SUB-DISTRICT,Chimur,Total,176,83,0,42850,169547,1142.0,148.0,19.95,79.29,1000.0,50.0,108.0,84.0,0,0,0,1
27,509,4066.0,SUB-DISTRICT,Nagbhir,Total,112,26,0,33733,133020,735.3,181.0,19.95,79.29,1000.0,50.0,108.0,84.0,0,0,0,1
27,509,4067.0,SUB-DISTRICT,Brahmapuri,Total,110,26,1,41282,166165,814.75,204.0,19.95,79.29,1000.0,50.0,108.0,84.0,0,0,0,1
27,509,4068.0,SUB-DISTRICT,Sawali,Total,94,17,0,27526,107937,663.33,163.0,19.95,79.29,1000.0,50.0,108.0,84.0,0,0,0,1
27,509,4069.0,SUB-DISTRICT,Sindewahi,Total,94,21,0,27720,110440,792.06,139.0,19.95,79.29,1000.0,50.0,108.0,84.0,0,0,0,1
27,509,4070.0,SUB-DISTRICT,Bhadravati,Total,115,39,2,38464,158751,1165.07,136.0,19.95,79.29,1000.0,50.0,108.0,84.0,0,0,0,1
27,509,4071.0,SUB-DISTRICT,Chandrapur,Total,83,8,8,113429,481758,1179.71,408.0,19.95,79.29,1000.0,50.0,108.0,84.0,0,0,0,1
27,509,4072.0,SUB-DISTRICT,Mul,Total,80,26,1,28601,114611,499.51,229.0,19.95,79.29,1000.0,50.0,108.0,84.0,0,0,0,1
27,509,4073.0,SUB-DISTRICT,Pombhurna,Total,58,13,0,13329,50781,397.81,128.0,19.95,79.29,1000.0,50.0,108.0,84.0,0,0,0,1
27,509,4074.0,SUB-DISTRICT,Ballarpur,Total,28,3,3,30427,134540,260.54,516.0,19.95,79.29,1000.0,50.0,108.0,84.0,0,0,0,1
27,509,4075.0,SUB-DISTRICT,Korpana,Total,98,12,3,30011,125317,560.37,224.0,19.95,79.29,1000.0,50.0,108.0,84.0,0,0,0,1
27,509,4076.0,SUB-DISTRICT,Jiwati,Total,83,0,0,13656,61820,559.15,111.0,19.95,79.29,1000.0,50.0,108.0,84.0,0,0,0,1
27,509,4077.0,SUB-DISTRICT,Rajura,Total,96,12,3,33018,138408,894.92,155.0,19.95,79.29,1000.0,50.0,108.0,84.0,0,0,0,1
27,509,4078.0,SUB-DISTRICT,Gondpipri,Total,88,9,1,21031,79672,749.55,106.0,19.95,79.29,1000.0,50.0,108.0,84.0,0,0,0,1
28,0,0.0,STATE,ANDHRA PRADESH,Total,26286,1514,353,21022588,84580777,275045.0,308.0,19.6759,78.534,1000.0,,,,0,0,0,0
28,532,0.0,DISTRICT,Adilabad,Total,1590,135,22,649849,2741239,16105.0,170.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4305.0,SUB-DISTRICT,Tamsi,Total,31,0,0,9184,39631,278.68,142.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4306.0,SUB-DISTRICT,Adilabad,Total,38,3,2,44424,198338,350.27,566.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4307.0,SUB-DISTRICT,Jainad,Total,46,9,0,11374,47904,283.85,169.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4308.0,SUB-DISTRICT,Bela,Total,41,6,0,8559,38318,279.94,137.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4309.0,SUB-DISTRICT,Talamadugu,Total,27,1,0,8161,34632,287.95,120.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4310.0,SUB-DISTRICT,Gudihathnoor,Total,21,0,0,6545,30339,150.56,202.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4311.0,SUB-DISTRICT,Inderavelly,Total,34,0,0,9879,47506,211.52,225.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4312.0,SUB-DISTRICT,Narnoor,Total,54,0,0,9957,49239,450.77,109.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4313.0,SUB-DISTRICT,Kerameri ,Total,43,3,0,6664,30724,363.52,85.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4314.0,SUB-DISTRICT,Wankdi,Total,35,2,0,7823,35523,360.04,99.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4315.0,SUB-DISTRICT,Sirpur (T),Total,23,3,0,7602,31130,321.2,97.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4316.0,SUB-DISTRICT,Kouthala,Total,28,2,0,11976,50938,301.91,169.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4317.0,SUB-DISTRICT,Bejjur,Total,44,2,0,11767,49284,645.02,76.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4318.0,SUB-DISTRICT,Kagaznagar,Total,35,2,1,26282,110078,455.33,242.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4319.0,SUB-DISTRICT,Asifabad ,Total,51,9,1,13411,58511,334.15,175.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4320.0,SUB-DISTRICT,Jainoor,Total,17,0,1,6283,31453,228.25,138.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4321.0,SUB-DISTRICT,Utnoor,Total,37,1,1,13486,63465,550.46,115.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4322.0,SUB-DISTRICT,Ichoda,Total,41,0,1,11373,52840,293.27,180.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4323.0,SUB-DISTRICT,Bazarhathnoor,Total,28,3,0,6195,28911,231.68,125.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4324.0,SUB-DISTRICT,Boath,Total,35,4,0,11046,48216,334.51,144.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4325.0,SUB-DISTRICT,Neradigonda,Total,39,4,0,6500,29633,320.93,92.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4326.0,SUB-DISTRICT,Sirpur,Total,26,0,0,5794,26097,310.22,84.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4327.0,SUB-DISTRICT,Rebbana,Total,27,4,0,8786,35859,267.87,134.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4328.0,SUB-DISTRICT,Bhimini,Total,30,5,0,6799,26285,225.62,117.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4329.0,SUB-DISTRICT,Dahegaon,Total,38,1,0,8742,34712,356.88,97.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4330.0,SUB-DISTRICT,Vemanpalle,Total,26,7,0,5025,19532,279.47,70.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4331.0,SUB-DISTRICT,Nennal,Total,21,8,0,6251,23534,255.62,92.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4332.0,SUB-DISTRICT,Tandur,Total,20,4,0,8241,32617,181.46,180.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4333.0,SUB-DISTRICT,Tiryani,Total,37,3,0,6533,26410,549.75,48.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4334.0,SUB-DISTRICT,Jannaram,Total,25,1,0,13693,52883,396.05,134.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4335.0,SUB-DISTRICT,Kaddam (Peddur),Total,38,0,0,13036,52703,654.76,80.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4336.0,SUB-DISTRICT,Sarangapur,Total,26,2,0,11408,48820,256.99,190.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4337.0,SUB-DISTRICT,Kuntala,Total,26,2,0,8272,34190,206.84,165.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4338.0,SUB-DISTRICT,Kubeer,Total,38,0,0,10484,47984,292.55,164.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4339.0,SUB-DISTRICT,Bhainsa,Total,32,1,1,19922,89417,222.55,402.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4340.0,SUB-DISTRICT,Tanoor,Total,31,2,0,8316,39752,220.4,180.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4341.0,SUB-DISTRICT,Mudhole,Total,33,7,0,12852,55923,289.22,193.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4342.0,SUB-DISTRICT,Lokeswaram,Total,26,5,0,8643,34253,221.45,155.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4343.0,SUB-DISTRICT,Dilawarpur,Total,24,7,0,8904,35780,214.34,167.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4344.0,SUB-DISTRICT,Nirmal,Total,33,4,1,32166,139570,217.85,641.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4345.0,SUB-DISTRICT,Laxmanchanda,Total,22,0,0,9411,36739,118.56,310.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4346.0,SUB-DISTRICT,Mamda,Total,29,4,0,7698,32303,303.15,107.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4347.0,SUB-DISTRICT,Khanapur,Total,31,0,1,14651,61984,506.79,122.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4348.0,SUB-DISTRICT,Dandepalle,Total,30,1,0,13464,49741,169.96,293.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4349.0,SUB-DISTRICT,Kasipet,Total,19,0,2,8566,32749,308.63,106.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4350.0,SUB-DISTRICT,Bellampalle,Total,12,0,1,20599,80897,148.85,543.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4351.0,SUB-DISTRICT,Kotapalle,Total,34,3,0,8659,33110,447.78,74.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4352.0,SUB-DISTRICT,Mandamarri,Total,8,1,2,24776,100109,157.98,634.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4353.0,SUB-DISTRICT,Luxettipet,Total,20,0,1,13457,50674,144.36,351.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4354.0,SUB-DISTRICT,Mancherial,Total,19,2,5,48643,195228,342.78,570.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4355.0,SUB-DISTRICT,Jaipur,Total,32,3,0,13342,50079,409.81,122.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,532,4356.0,SUB-DISTRICT,Chennur,Total,29,4,1,14225,54692,392.64,139.0,19.6759,78.534,1000.0,53.0,104.0,87.0,0,0,0,0
28,533,0.0,DISTRICT,Nizamabad,Total,847,65,8,593234,2551335,7956.0,321.0,18.6733,78.0978,1000.0,53.0,104.0,87.0,0,0,0,0
28,533,4357.0,SUB-DISTRICT,Ranjal,Total,10,0,0,9076,38880,115.68,336.0,18.6733,78.0978,1000.0,53.0,104.0,87.0,0,0,0,0
28,533,4358.0,SUB-DISTRICT,Navipet,Total,29,3,0,13305,55125,237.23,232.0,18.6733,78.0978,1000.0,53.0,104.0,87.0,0,0,0,0
